supermarket_EDLP_0,supermarket_Dynamic_1
2778832,5646323.0
2794988,5675557.0
2811144,5706176.0
2827300,5738180.0
2843456,5767074.0
2859612,5795778.0
2875768,5825962.0
2891924,5857271.0
2908080,5888085.0
2924236,5919629.0
2940392,5948548.0
2956548,5976637.0
2972704,6006241.0
2988860,6034985.0
3005016,6063834.0
3021172,6092818.0
3037328,6121727.0
3053484,6151261.0
3069640,6183090.0
3085796,6215569.0
3101952,6248498.0
3118108,6282012.0
3134264,6316966.0
3150420,6352575.0
3166576,6388224.0
3182732,6422968.0
3198888,6458952.0
3215044,6496461.0
3231200,6534460.0
3247356,6570074.0
3263512,6605233.0
3279668,6640157.0
3295824,6675131.0
3311980,6710800.0
3328136,6743204.0
3344292,6777358.0
3360448,6809662.0
3376604,6843611.0
3392760,6878430.0
3408916,6914129.0
3425072,6949593.0
3441228,6984887.0
3457384,7017216.0
3473540,7049995.0
3489696,7084114.0
3505852,7116238.0
3522008,7146047.0
3538164,7171926.0
3554320,7198390.0
3570476,7225024.0
3586632,7252908.0
3602788,7281167.0
3618944,7310061.0
3635100,7338325.0
3651256,7366939.0
3667412,7395903.0
3683568,7424317.0
3699724,7453056.0
3715880,7482435.0
3732036,7510914.0
3748192,7540718.0
3764348,7567422.0
3780504,7595061.0
3796660,7624180.0
3812816,7653469.0
3828972,7680688.0
3845128,7706877.0
3861284,7733201.0
3877440,7760625.0
3893596,7789919.0
3909752,7820863.0
3925908,7853302.0
3942064,7885636.0
3958220,7918960.0
3974376,7951809.0
3990532,7984883.0
4006688,8018307.0
4022844,8050931.0
4039000,8084665.0
4055156,8115084.0
4071312,8147048.0
4087468,8180352.0
4103624,8213186.0
4119780,8245790.0
4135936,8279094.0
4152092,8311743.0
4168248,8344912.0
4184404,8378896.0
4200560,8415330.0
4216716,8452894.0
4232872,8489563.0
4249028,8526857.0
4265184,8564041.0
4281340,8601805.0
4297496,8638694.0
4313652,8677318.0
4329808,8716767.0
4345964,8756336.0
4362120,8796095.0
4378276,8836989.0
4394432,8879113.0
4410588,8920552.0
4426744,8963096.0
4442900,9001960.0
4459056,9041059.0
4475212,9081203.0
4491368,9120622.0
4507524,9161481.0
4523680,9203845.0
4539836,9243094.0
4555992,9282268.0
4572148,9322147.0
4588304,9360846.0
4604460,9400130.0
4620616,9439179.0
4636772,9478978.0
4652928,9519152.0
4669084,9560386.0
4685240,9603090.0
4701396,9643534.0
4717552,9682313.0
4733708,9722487.0
4749864,9761621.0
4766020,9800470.0
4782176,9839379.0
4798332,9879668.0
4814488,9916932.0
4830644,9955576.0
4846800,9994455.0
4862956,10034344.0
4879112,10073933.0
4895268,10113062.0
4911424,10153621.0
4927580,10195945.0
4943820,10239255.0
4960102,10282623.0
4976510,10326495.0
4992960,10372235.0
5009536,10418584.0
5026490,10465085.0
5043444,10508626.0
5060398,10551982.0
5077352,10596818.0
5094306,10638429.0
5111260,10680035.0
5128214,10723226.0
5145168,10762672.0
5162122,10803008.0
5179076,10843329.0
5196030,10880900.0
5212984,10919641.0
5229938,10959017.0
5246892,10998333.0
5263846,11038814.0
5280800,11078520.0
5297754,11118451.0
5314708,11158292.0
5331662,11199383.0
5348616,11240834.0
